n,algorithm,k,sample,seconds
1298,frievald,1,172,0.00084133299999678
1298,frievald,10,172,0.007025291999994465
1298,frievald,20,172,0.013317208999993113
1915,numpy_matmul,0,173,0.040577874999996766
1915,strassen,0,173,0.9354082920000053
1915,triple_loop_skipped,0,173,
1915,frievald,1,173,0.0015769160000047577
1915,frievald,10,173,0.013828665999994882
1915,frievald,20,173,0.028305167000013398
1396,numpy_matmul,0,174,0.016586124999989238
1396,strassen,0,174,0.8730542500000098
1396,triple_loop_skipped,0,174,
1396,frievald,1,174,0.0008748749999938354
1396,frievald,10,174,0.007551082999995629
1396,frievald,20,174,0.015594832999994424
1401,numpy_matmul,0,175,0.017141292000005137
1401,strassen,0,175,0.8807369999999963
1401,triple_loop_skipped,0,175,
1401,frievald,1,175,0.0009237499999983356
1401,frievald,10,175,0.00773766700000067
1401,frievald,20,175,0.015670000000000073
1112,numpy_matmul,0,176,0.009037167000002455
1112,strassen,0,176,0.9139292090000026
1112,triple_loop_skipped,0,176,
1112,frievald,1,176,0.0006882079999996904
1112,frievald,10,176,0.0050836249999974825
1112,frievald,20,176,0.010609500000001049
286,numpy_matmul,0,177,0.00015079199999945558
286,strassen,0,177,0.01734224999999867
286,triple_loop,0,177,0.0017628750000113769
286,frievald,1,177,0.00010595900000964775
286,frievald,10,177,0.00032475000000431464
286,frievald,20,177,0.0006156250000088903
451,numpy_matmul,0,178,0.0005684169999966571
451,strassen,0,178,0.017288458999999534
451,triple_loop,0,178,0.005819875000000252
451,frievald,1,178,0.00012295900000935944
451,frievald,10,178,0.00040795900000034635
451,frievald,20,178,0.0007753330000070946
392,numpy_matmul,0,179,0.0003074589999982891
392,strassen,0,179,0.01694583299999408
392,triple_loop,0,179,0.004003582999999367
392,frievald,1,179,0.0001608339999989994
392,frievald,10,179,0.00037112500000091586
392,frievald,20,179,0.0007104160000039883
811,numpy_matmul,0,180,0.004115584000004446
811,strassen,0,180,0.1227456249999932
811,triple_loop_skipped,0,180,
811,frievald,1,180,0.00039816700000017136
811,frievald,10,180,0.001302166000002103
811,frievald,20,180,0.002382125000011115
1776,numpy_matmul,0,181,0.031801082999990626
1776,strassen,0,181,0.8751209579999966
1776,triple_loop_skipped,0,181,
1776,frievald,1,181,0.0013276669999982005
1776,frievald,10,181,0.012763958000007847
1776,frievald,20,181,0.02445662499999912
616,numpy_matmul,0,182,0.0012799160000014353
616,strassen,0,182,0.12207562499999369
616,triple_loop_skipped,0,182,
616,frievald,1,182,0.0002826249999969832
616,frievald,10,182,0.0005759579999988773
616,frievald,20,182,0.0010942499999941901
1975,numpy_matmul,0,183,0.04415025000000128
1975,strassen,0,183,0.8734300830000024
1975,triple_loop_skipped,0,183,
1975,frievald,1,183,0.0016214169999955175
1975,frievald,10,183,0.015167791999999736
1975,frievald,20,183,0.029267666999999165
165,numpy_matmul,0,184,4.383399999596804e-05
165,strassen,0,184,0.002402000000003568
165,triple_loop,0,184,0.0006155829999983098
165,frievald,1,184,9.541699999715547e-05
165,frievald,10,184,0.0002608750000092641
165,frievald,20,184,0.00048391600000741164
886,numpy_matmul,0,185,0.005822375000008151
886,strassen,0,185,0.12253316599999664
886,triple_loop_skipped,0,185,
886,frievald,1,185,0.0004642090000004373
886,frievald,10,185,0.0032714580000003934
886,frievald,20,185,0.006318208999999797
535,numpy_matmul,0,186,0.0008961249999970278
535,strassen,0,186,0.12238462499999514
535,triple_loop,0,186,0.008584124999998721
535,frievald,1,186,0.00016987500001164335
535,frievald,10,186,0.0005299580000013293
535,frievald,20,186,0.001000040999997509
1817,numpy_matmul,0,187,0.03472804100000815
1817,strassen,0,187,0.8763192499999946
1817,triple_loop_skipped,0,187,
1817,frievald,1,187,0.0013627919999947835
1817,frievald,10,187,0.013070917000007398
1817,frievald,20,187,0.02471024999999827
512,numpy_matmul,0,188,0.0009112500000014734
512,strassen,0,188,0.016771375000004696
512,triple_loop,0,188,0.005803166999996279
512,frievald,1,188,0.0001280829999927846
512,frievald,10,188,0.00040991699999892717
512,frievald,20,188,0.0007702500000021928
1715,numpy_matmul,0,189,0.02941837499999167
1715,strassen,0,189,0.8780516670000083
1715,triple_loop_skipped,0,189,
1715,frievald,1,189,0.0012702089999976351
1715,frievald,10,189,0.011824041999986434
1715,frievald,20,189,0.02214658299999428
753,numpy_matmul,0,190,0.0036350840000096696
753,strassen,0,190,0.12021470799999179
753,triple_loop_skipped,0,190,
753,frievald,1,190,0.00037337499999523516
753,frievald,10,190,0.000748250000000894
753,frievald,20,190,0.001400125000003527
1589,numpy_matmul,0,191,0.024723667000003502
1589,strassen,0,191,0.8785223329999923
1589,triple_loop_skipped,0,191,
1589,frievald,1,191,0.0011017920000000458
1589,frievald,10,191,0.009667332999995892
1589,frievald,20,191,0.019761791999997058
1699,numpy_matmul,0,192,0.028800166999999988
1699,strassen,0,192,0.8724251250000066
1699,triple_loop_skipped,0,192,
1699,frievald,1,192,0.0011979590000095186
1699,frievald,10,192,0.010892084000005298
1699,frievald,20,192,0.022567915999999855
1298,numpy_matmul,0,193,0.013856665999995244
1298,strassen,0,193,0.871701833000003
1298,triple_loop_skipped,0,193,
1298,frievald,1,193,0.0007853339999996933
1298,frievald,10,193,0.006615457999998853
1298,frievald,20,193,0.013737416999987317
1054,numpy_matmul,0,194,0.0078015829999884545
1054,strassen,0,194,0.9163480830000026
1054,triple_loop_skipped,0,194,
1054,frievald,1,194,0.0006232079999932694
1054,frievald,10,194,0.004570541000006756
1054,frievald,20,194,0.008928500000010331
1499,numpy_matmul,0,195,0.019947541999997043
1499,strassen,0,195,0.8783399170000052
1499,triple_loop_skipped,0,195,
1499,frievald,1,195,0.0011692080000074156
1499,frievald,10,195,0.00893608300000892
1499,frievald,20,195,0.017467875000008348
1599,numpy_matmul,0,196,0.023914292000000614
1599,strassen,0,196,0.8659474580000079
1599,triple_loop_skipped,0,196,
1599,frievald,1,196,0.0014015830000033702
1599,frievald,10,196,0.01006979100000649
1599,frievald,20,196,0.019308041000002163
594,numpy_matmul,0,197,0.0013074170000066943
594,strassen,0,197,0.12182595799998808
594,triple_loop,0,197,0.011311875000004079
594,frievald,1,197,0.0002110410000000229
594,frievald,10,197,0.0005557079999931602
594,frievald,20,197,0.0010297500000007176
456,numpy_matmul,0,198,0.0005017499999979691
456,strassen,0,198,0.01667262499999822
456,triple_loop,0,198,0.0056280829999906246
456,frievald,1,198,0.0001352920000101676
456,frievald,10,198,0.00042862499999785086
456,frievald,20,198,0.0008039589999953023
1932,numpy_matmul,0,199,0.03990558300000657
1932,strassen,0,199,0.8687318750000088
1932,triple_loop_skipped,0,199,
1932,frievald,1,199,0.0018177080000043588
1932,frievald,10,199,0.014238999999989232
1932,frievald,20,199,0.028212832999997772
973,numpy_matmul,0,200,0.006983500000004028
973,strassen,0,200,0.12193970799999931
973,triple_loop_skipped,0,200,
973,frievald,1,200,0.0005654999999933352
973,frievald,10,200,0.003949332999994226
973,frievald,20,200,0.008065333999994095
710,numpy_matmul,0,201,0.002035082999995552
710,strassen,0,201,0.12091608400000098
710,triple_loop_skipped,0,201,
710,frievald,1,201,0.00036512500000185355
710,frievald,10,201,0.0006941669999918076
710,frievald,20,201,0.0013469160000028069
742,numpy_matmul,0,202,0.003206458999997608
742,strassen,0,202,0.12200762499999485
742,triple_loop_skipped,0,202,
742,frievald,1,202,0.0004349170000068625
742,frievald,10,202,0.0007261669999962805
742,frievald,20,202,0.0013762500000069622
1197,numpy_matmul,0,203,0.010952290999995284
1197,strassen,0,203,0.8712790410000082
1197,triple_loop_skipped,0,203,
1197,frievald,1,203,0.0006705419999946116
1197,frievald,10,203,0.006075709000000984
1197,frievald,20,203,0.01122891699999684
1391,numpy_matmul,0,204,0.01655779099999677
1391,strassen,0,204,0.8659854169999903
1391,triple_loop_skipped,0,204,
1391,frievald,1,204,0.000910042000000999
1391,frievald,10,204,0.007858624999997232
1391,frievald,20,204,0.015429374999996526
817,numpy_matmul,0,205,0.004280792000002975
817,strassen,0,205,0.12043150000000935
817,triple_loop_skipped,0,205,
817,frievald,1,205,0.00040333299999417704
817,frievald,10,205,0.0012051249999984748
817,frievald,20,205,0.002270500000008724
400,numpy_matmul,0,206,0.0003075839999979735
400,strassen,0,206,0.016536249999987263
400,triple_loop,0,206,0.003477791999998203
400,frievald,1,206,0.00011670899999671747
400,frievald,10,206,0.00037274999999681313
400,frievald,20,206,0.0007174999999932652
315,numpy_matmul,0,207,0.00016554200000484798
315,strassen,0,207,0.01658137500000123
315,triple_loop,0,207,0.0018337919999993346
315,frievald,1,207,8.529100000487233e-05
315,frievald,10,207,0.0003479169999991427
315,frievald,20,207,0.0006849170000009508
316,numpy_matmul,0,208,0.00015820800000199142
316,strassen,0,208,0.01656858299999442
316,triple_loop,0,208,0.001727125000002161
316,frievald,1,208,7.383400000549045e-05
316,frievald,10,208,0.00030820799999276005
316,frievald,20,208,0.0005971659999914891
717,numpy_matmul,0,209,0.0020203330000043707
717,strassen,0,209,0.12048020900000722
717,triple_loop_skipped,0,209,
717,frievald,1,209,0.0003278330000000551
717,frievald,10,209,0.0006508749999909469
717,frievald,20,209,0.0012286659999887206
120,numpy_matmul,0,210,1.9832999996083345e-05
120,strassen,0,210,0.0003289590000008502
120,triple_loop,0,210,9.245900000109941e-05
120,frievald,1,210,5.55829999910884e-05
120,frievald,10,210,0.0001846250000028249
120,frievald,20,210,0.0003492499999993015
895,numpy_matmul,0,211,0.005873790999999073
895,strassen,0,211,0.1206520409999996
895,triple_loop_skipped,0,211,
895,frievald,1,211,0.0004555839999937916
895,frievald,10,211,0.0036985829999878206
895,frievald,20,211,0.0065619169999990845
293,numpy_matmul,0,212,0.0001432920000041804
293,strassen,0,212,0.016369292000007363
293,triple_loop,0,212,0.0015489160000043967
293,frievald,1,212,9.945800000821237e-05
293,frievald,10,212,0.00033904199999312823
293,frievald,20,212,0.0006538330000012138
1810,numpy_matmul,0,213,0.033497208
1810,strassen,0,213,0.8906121249999899
1810,triple_loop_skipped,0,213,
1810,frievald,1,213,0.0016674580000000105
1810,frievald,10,213,0.013452749999999014
1810,frievald,20,213,0.026774583000005236
409,numpy_matmul,0,214,0.00039808299999322116
409,strassen,0,214,0.0169104999999945
409,triple_loop,0,214,0.0041085829999900625
409,frievald,1,214,0.000138333999998963
409,frievald,10,214,0.0003829170000102522
409,frievald,20,214,0.000732999999996764
1547,numpy_matmul,0,215,0.021546874999998522
1547,strassen,0,215,0.902066542
1547,triple_loop_skipped,0,215,
1547,frievald,1,215,0.0010859589999938635
1547,frievald,10,215,0.009174792000010257
1547,frievald,20,215,0.018565957999996385
462,numpy_matmul,0,216,0.0005946250000050668
462,strassen,0,216,0.017380458000005206
462,triple_loop,0,216,0.005953457999993361
462,frievald,1,216,0.00014633400000718666
462,frievald,10,216,0.00043550000000891487
462,frievald,20,216,0.0008229580000005399
1736,numpy_matmul,0,217,0.029667040999996175
1736,strassen,0,217,0.8746430830000094
1736,triple_loop_skipped,0,217,
1736,frievald,1,217,0.0012539589999960299
1736,frievald,10,217,0.011437541999995915
1736,frievald,20,217,0.023148292000001902
1062,numpy_matmul,0,218,0.007845833000004632
1062,strassen,0,218,0.8714642500000025
1062,triple_loop_skipped,0,218,
1062,frievald,1,218,0.0005774999999914598
1062,frievald,10,218,0.00457725000001119
1062,frievald,20,218,0.009040291999994565
947,numpy_matmul,0,219,0.0067289999999928796
947,strassen,0,219,0.12196279200000504
947,triple_loop_skipped,0,219,
947,frievald,1,219,0.00048350000000141335
947,frievald,10,219,0.004115291000005072
947,frievald,20,219,0.00749333400000296
1427,numpy_matmul,0,220,0.01749991700000919
1427,strassen,0,220,0.8648746669999952
1427,triple_loop_skipped,0,220,
1427,frievald,1,220,0.0009070829999870966
1427,frievald,10,220,0.008428584000000683
1427,frievald,20,220,0.015644291000000976
1506,numpy_matmul,0,221,0.020021542000009163
1506,strassen,0,221,0.8686878339999993
1506,triple_loop_skipped,0,221,
1506,frievald,1,221,0.0012919999999922993
1506,frievald,10,221,0.008824875000001953
1506,frievald,20,221,0.01762129099999754
1395,numpy_matmul,0,222,0.016472750000005476
1395,strassen,0,222,0.8643377920000006
1395,triple_loop_skipped,0,222,
1395,frievald,1,222,0.0008501249999994798
1395,frievald,10,222,0.007901416999999356
1395,frievald,20,222,0.014953500000004283
828,numpy_matmul,0,223,0.004425458000000049
828,strassen,0,223,0.12231912499998998
828,triple_loop_skipped,0,223,
828,frievald,1,223,0.00040354200000081164
828,frievald,10,223,0.0015948749999949996
828,frievald,20,223,0.0030175420000091435
441,numpy_matmul,0,224,0.0004324159999953281
441,strassen,0,224,0.01681583300000966
441,triple_loop,0,224,0.0050064999999932525
441,frievald,1,224,0.00016825000000153523
441,frievald,10,224,0.00040012500001296303
441,frievald,20,224,0.0007630420000026561
887,numpy_matmul,0,225,0.005634125000000267
887,strassen,0,225,0.12113608300001033
887,triple_loop_skipped,0,225,
887,frievald,1,225,0.0005174580000044671
887,frievald,10,225,0.003211875000005193
887,frievald,20,225,0.006611125000006268
1866,numpy_matmul,0,226,0.03630783299999507
1866,strassen,0,226,0.8650542909999928
1866,triple_loop_skipped,0,226,
1866,frievald,1,226,0.001436957999999322
1866,frievald,10,226,0.013792459000001145
1866,frievald,20,226,0.026458374999990042
1909,numpy_matmul,0,227,0.03933250000000044
1909,strassen,0,227,0.8638757079999948
1909,triple_loop_skipped,0,227,
1909,frievald,1,227,0.0014720839999995405
1909,frievald,10,227,0.013912958000005915
1909,frievald,20,227,0.02703950000000077
1286,numpy_matmul,0,228,0.013203292000000033
1286,strassen,0,228,0.8578672499999982
1286,triple_loop_skipped,0,228,
1286,frievald,1,228,0.0007623749999936535
1286,frievald,10,228,0.007212667000004558
1286,frievald,20,228,0.01280450000000144
1019,numpy_matmul,0,229,0.0065253749999953925
1019,strassen,0,229,0.12097945899999729
1019,triple_loop_skipped,0,229,
1019,frievald,1,229,0.0005625000000009095
1019,frievald,10,229,0.0044360419999947
1019,frievald,20,229,0.008423792000002095
215,numpy_matmul,0,230,6.912500001021726e-05
215,strassen,0,230,0.0023027499999983547
215,triple_loop,0,230,0.0005617919999991727
215,frievald,1,230,7.499999999538431e-05
215,frievald,10,230,0.0002778329999983953
215,frievald,20,230,0.0005304169999931219
763,numpy_matmul,0,231,0.0036038329999996677
763,strassen,0,231,0.11912616700000456
763,triple_loop_skipped,0,231,
763,frievald,1,231,0.00036512500000185355
763,frievald,10,231,0.0007571669999890673
763,frievald,20,231,0.0014265829999970947
129,numpy_matmul,0,232,2.6124999990884135e-05
129,strassen,0,232,0.002317458999996802
129,triple_loop,0,232,0.00039441600000600374
129,frievald,1,232,7.479200000659603e-05
129,frievald,10,232,0.00021545800001376847
129,frievald,20,232,0.00041070800000397867
1216,numpy_matmul,0,233,0.010721416999999178
1216,strassen,0,233,0.8601279169999998
1216,triple_loop_skipped,0,233,
1216,frievald,1,233,0.0006899579999952721
1216,frievald,10,233,0.005703584000002593
1216,frievald,20,233,0.011399749999995379
415,numpy_matmul,0,234,0.00040604199999449975
415,strassen,0,234,0.016750250000001188
415,triple_loop,0,234,0.004164666999997735
415,frievald,1,234,0.00012445899999136145
415,frievald,10,234,0.0003792920000051936
415,frievald,20,234,0.0007406670000023041
946,numpy_matmul,0,235,0.006324665999997592
946,strassen,0,235,0.12147558300000583
946,triple_loop_skipped,0,235,
946,frievald,1,235,0.0006238339999953268
946,frievald,10,235,0.004293500000002837
946,frievald,20,235,0.010008207999987917
1644,numpy_matmul,0,236,0.02600645799999768
1644,strassen,0,236,0.8581012920000006
1644,triple_loop_skipped,0,236,
1644,frievald,1,236,0.0012250840000120888
1644,frievald,10,236,0.010533541000000923
1644,frievald,20,236,0.02146879099998955
804,numpy_matmul,0,237,0.003530542000007131
804,strassen,0,237,0.12872058399999275
804,triple_loop_skipped,0,237,
804,frievald,1,237,0.0004454589999909331
804,frievald,10,237,0.0010352500000010423
804,frievald,20,237,0.0017722079999913376
1420,numpy_matmul,0,238,0.01667600000000391
1420,strassen,0,238,0.8915100419999931
1420,triple_loop_skipped,0,238,
1420,frievald,1,238,0.0009589160000018637
1420,frievald,10,238,0.00853237500000148
1420,frievald,20,238,0.016805791999999542
226,numpy_matmul,0,239,8.541699999398134e-05
226,strassen,0,239,0.0024113329999977395
226,triple_loop,0,239,0.0009602079999950774
226,frievald,1,239,9.779100000173457e-05
226,frievald,10,239,0.00029683299999305746
226,frievald,20,239,0.0005532500000100526
1533,numpy_matmul,0,240,0.02157875000000331
1533,strassen,0,240,0.9392086670000026
1533,triple_loop_skipped,0,240,
1533,frievald,1,240,0.0011039590000052613
1533,frievald,10,240,0.009806709000002911
1533,frievald,20,240,0.018265791000004583
479,numpy_matmul,0,241,0.0006539169999939531
479,strassen,0,241,0.017778542000002062
479,triple_loop,0,241,0.00700045800000737
479,frievald,1,241,0.00020004099999937353
479,frievald,10,241,0.0004422500000060836
479,frievald,20,241,0.0008156250000013188
438,numpy_matmul,0,242,0.00041137499999877036
438,strassen,0,242,0.01744162500000357
438,triple_loop,0,242,0.005131333999997878
438,frievald,1,242,0.0002214999999949896
438,frievald,10,242,0.0004268750000022692
438,frievald,20,242,0.0007843329999985826
1026,numpy_matmul,0,243,0.007892874999996025
1026,strassen,0,243,0.8843313750000021
1026,triple_loop_skipped,0,243,
1026,frievald,1,243,0.0005687499999993406
