category,filename,n,median_time,mean_time,std_time,median_comparisons,median_swaps,correctness_rate
uniform,uniform-input-885000-1-float.txt,885000.0,271.0,271.0,,22296011.0,11228661.0,1.0
uniform,uniform-input-885000-2-float.txt,885000.0,297.0,297.0,,21763892.0,11210433.0,1.0
uniform,uniform-input-885000-3-float.txt,885000.0,306.0,306.0,,23366649.0,11059914.0,1.0
uniform,uniform-input-89000-1-float.txt,89000.0,18.0,18.0,,1795352.0,917727.0,1.0
uniform,uniform-input-89000-2-float.txt,89000.0,30.0,30.0,,1736655.0,870608.0,1.0
uniform,uniform-input-89000-3-float.txt,89000.0,19.0,19.0,,1733573.0,881187.0,1.0
uniform,uniform-input-890000-1-float.txt,890000.0,384.0,384.0,,21530693.0,10744272.0,1.0
uniform,uniform-input-890000-2-float.txt,890000.0,295.0,295.0,,21686407.0,11259866.0,1.0
uniform,uniform-input-890000-3-float.txt,890000.0,324.0,324.0,,23497919.0,9686276.0,1.0
uniform,uniform-input-895000-1-float.txt,895000.0,411.0,411.0,,22109162.0,11527229.0,1.0
uniform,uniform-input-895000-2-float.txt,895000.0,279.0,279.0,,21751561.0,10497103.0,1.0
uniform,uniform-input-895000-3-float.txt,895000.0,297.0,297.0,,23134856.0,9767723.0,1.0
uniform,uniform-input-9000-1-float.txt,9000.0,1.0,1.0,,131189.0,61948.0,1.0
uniform,uniform-input-9000-2-float.txt,9000.0,1.0,1.0,,140293.0,66995.0,1.0
uniform,uniform-input-9000-3-float.txt,9000.0,1.0,1.0,,143083.0,69980.0,1.0
uniform,uniform-input-90000-1-float.txt,90000.0,19.0,19.0,,1890445.0,919696.0,1.0
uniform,uniform-input-90000-2-float.txt,90000.0,16.0,16.0,,1884413.0,964460.0,1.0
uniform,uniform-input-90000-3-float.txt,90000.0,19.0,19.0,,1826008.0,847861.0,1.0
uniform,uniform-input-900000-1-float.txt,900000.0,273.0,273.0,,22422149.0,10315221.0,1.0
uniform,uniform-input-900000-2-float.txt,900000.0,281.0,281.0,,22146597.0,11860149.0,1.0
uniform,uniform-input-900000-3-float.txt,900000.0,291.0,291.0,,23874729.0,10882723.0,1.0
uniform,uniform-input-905000-1-float.txt,905000.0,262.0,262.0,,22358938.0,11350075.0,1.0
uniform,uniform-input-905000-2-float.txt,905000.0,291.0,291.0,,22086191.0,11489070.0,1.0
uniform,uniform-input-905000-3-float.txt,905000.0,280.0,280.0,,24222597.0,9773510.0,1.0
uniform,uniform-input-91000-1-float.txt,91000.0,16.0,16.0,,1766055.0,879214.0,1.0
uniform,uniform-input-91000-2-float.txt,91000.0,17.0,17.0,,1793386.0,935364.0,1.0
uniform,uniform-input-91000-3-float.txt,91000.0,16.0,16.0,,1743142.0,798961.0,1.0
uniform,uniform-input-910000-1-float.txt,910000.0,285.0,285.0,,21799696.0,11239281.0,1.0
uniform,uniform-input-910000-2-float.txt,910000.0,281.0,281.0,,22951706.0,10853241.0,1.0
uniform,uniform-input-910000-3-float.txt,910000.0,313.0,313.0,,23061423.0,10118370.0,1.0
uniform,uniform-input-915000-1-float.txt,915000.0,292.0,292.0,,23380075.0,11981928.0,1.0
uniform,uniform-input-915000-2-float.txt,915000.0,298.0,298.0,,22601295.0,12119496.0,1.0
uniform,uniform-input-915000-3-float.txt,915000.0,313.0,313.0,,23755188.0,10670715.0,1.0
uniform,uniform-input-92000-1-float.txt,92000.0,21.0,21.0,,1920532.0,972557.0,1.0
uniform,uniform-input-92000-2-float.txt,92000.0,20.0,20.0,,1840437.0,918841.0,1.0
uniform,uniform-input-92000-3-float.txt,92000.0,22.0,22.0,,1860679.0,894186.0,1.0
uniform,uniform-input-920000-1-float.txt,920000.0,298.0,298.0,,22380168.0,10708126.0,1.0
uniform,uniform-input-920000-2-float.txt,920000.0,314.0,314.0,,22633530.0,12054794.0,1.0
uniform,uniform-input-920000-3-float.txt,920000.0,281.0,281.0,,24386487.0,10199965.0,1.0
uniform,uniform-input-925000-1-float.txt,925000.0,315.0,315.0,,22654639.0,11627552.0,1.0
uniform,uniform-input-925000-2-float.txt,925000.0,295.0,295.0,,22502722.0,11784558.0,1.0
uniform,uniform-input-925000-3-float.txt,925000.0,291.0,291.0,,25903164.0,10598386.0,1.0
uniform,uniform-input-93000-1-float.txt,93000.0,20.0,20.0,,1824519.0,969649.0,1.0
uniform,uniform-input-93000-2-float.txt,93000.0,20.0,20.0,,1859893.0,1004754.0,1.0
uniform,uniform-input-93000-3-float.txt,93000.0,17.0,17.0,,1834841.0,865712.0,1.0
uniform,uniform-input-930000-1-float.txt,930000.0,323.0,323.0,,24091695.0,11821778.0,1.0
uniform,uniform-input-930000-2-float.txt,930000.0,287.0,287.0,,23104977.0,11058738.0,1.0
uniform,uniform-input-930000-3-float.txt,930000.0,293.0,293.0,,24293491.0,10622068.0,1.0
uniform,uniform-input-935000-1-float.txt,935000.0,311.0,311.0,,23032904.0,11592454.0,1.0
uniform,uniform-input-935000-2-float.txt,935000.0,341.0,341.0,,22875417.0,11627963.0,1.0
uniform,uniform-input-935000-3-float.txt,935000.0,357.0,357.0,,24677402.0,11018883.0,1.0
uniform,uniform-input-94000-1-float.txt,94000.0,20.0,20.0,,1869605.0,919754.0,1.0
uniform,uniform-input-94000-2-float.txt,94000.0,20.0,20.0,,1897412.0,920577.0,1.0
uniform,uniform-input-94000-3-float.txt,94000.0,18.0,18.0,,1977717.0,1052619.0,1.0
uniform,uniform-input-940000-1-float.txt,939232.0,302.0,302.0,,23011269.0,11865503.0,1.0
uniform,uniform-input-940000-2-float.txt,940000.0,310.0,310.0,,23517969.0,12194487.0,1.0
uniform,uniform-input-940000-3-float.txt,940000.0,307.0,307.0,,24754233.0,11119028.0,1.0
uniform,uniform-input-945000-1-float.txt,939222.0,274.0,274.0,,23016851.0,10896129.0,1.0
uniform,uniform-input-945000-2-float.txt,945000.0,342.0,342.0,,22861456.0,11630028.0,1.0
uniform,uniform-input-945000-3-float.txt,945000.0,315.0,315.0,,24925981.0,10977731.0,1.0
uniform,uniform-input-95000-1-float.txt,95000.0,17.0,17.0,,1911288.0,923780.0,1.0
uniform,uniform-input-95000-2-float.txt,95000.0,19.0,19.0,,1815641.0,892081.0,1.0
uniform,uniform-input-95000-3-float.txt,95000.0,18.0,18.0,,1885309.0,897177.0,1.0
uniform,uniform-input-950000-1-float.txt,939209.0,313.0,313.0,,23538415.0,10911131.0,1.0
uniform,uniform-input-950000-2-float.txt,950000.0,396.0,396.0,,24744299.0,12080266.0,1.0
uniform,uniform-input-950000-3-float.txt,950000.0,328.0,328.0,,25037203.0,11389446.0,1.0
uniform,uniform-input-955000-1-float.txt,939247.0,310.0,310.0,,22935083.0,11169763.0,1.0
uniform,uniform-input-955000-2-float.txt,955000.0,324.0,324.0,,24140072.0,11243494.0,1.0
uniform,uniform-input-955000-3-float.txt,955000.0,320.0,320.0,,25773854.0,11655878.0,1.0
uniform,uniform-input-96000-1-float.txt,96000.0,20.0,20.0,,1872581.0,857719.0,1.0
uniform,uniform-input-96000-2-float.txt,96000.0,20.0,20.0,,1850909.0,924065.0,1.0
uniform,uniform-input-96000-3-float.txt,96000.0,18.0,18.0,,1913430.0,987056.0,1.0
uniform,uniform-input-960000-1-float.txt,939229.0,284.0,284.0,,23374978.0,11379561.0,1.0
uniform,uniform-input-960000-2-float.txt,960000.0,340.0,340.0,,23482327.0,11557811.0,1.0
uniform,uniform-input-960000-3-float.txt,960000.0,323.0,323.0,,26202751.0,11063929.0,1.0
uniform,uniform-input-965000-1-float.txt,939236.0,305.0,305.0,,22848190.0,10866787.0,1.0
uniform,uniform-input-965000-2-float.txt,965000.0,347.0,347.0,,23936457.0,11264874.0,1.0
uniform,uniform-input-965000-3-float.txt,965000.0,326.0,326.0,,25729362.0,10577233.0,1.0
uniform,uniform-input-97000-1-float.txt,97000.0,22.0,22.0,,2058136.0,1074271.0,1.0
uniform,uniform-input-97000-2-float.txt,97000.0,21.0,21.0,,1903083.0,918809.0,1.0
uniform,uniform-input-97000-3-float.txt,97000.0,20.0,20.0,,2061508.0,1083071.0,1.0
uniform,uniform-input-970000-1-float.txt,939262.0,333.0,333.0,,23405841.0,11786111.0,1.0
uniform,uniform-input-970000-2-float.txt,970000.0,364.0,364.0,,24321054.0,12650823.0,1.0
uniform,uniform-input-970000-3-float.txt,970000.0,323.0,323.0,,25380729.0,11331806.0,1.0
uniform,uniform-input-975000-1-float.txt,939231.0,314.0,314.0,,23219349.0,12056079.0,1.0
uniform,uniform-input-975000-2-float.txt,975000.0,424.0,424.0,,23976176.0,12275158.0,1.0
uniform,uniform-input-975000-3-float.txt,975000.0,420.0,420.0,,25597521.0,11010918.0,1.0
uniform,uniform-input-98000-1-float.txt,98000.0,19.0,19.0,,1882881.0,940819.0,1.0
uniform,uniform-input-98000-2-float.txt,98000.0,28.0,28.0,,1954912.0,984680.0,1.0
uniform,uniform-input-98000-3-float.txt,98000.0,20.0,20.0,,1929081.0,982120.0,1.0
uniform,uniform-input-980000-1-float.txt,939280.0,304.0,304.0,,23282867.0,11500643.0,1.0
uniform,uniform-input-980000-2-float.txt,980000.0,445.0,445.0,,23743282.0,11789097.0,1.0
uniform,uniform-input-980000-3-float.txt,980000.0,364.0,364.0,,26129967.0,11568680.0,1.0
uniform,uniform-input-985000-1-float.txt,939229.0,294.0,294.0,,22920765.0,11675097.0,1.0
uniform,uniform-input-985000-2-float.txt,985000.0,312.0,312.0,,25200616.0,12843441.0,1.0
uniform,uniform-input-985000-3-float.txt,985000.0,308.0,308.0,,26992033.0,10635733.0,1.0
uniform,uniform-input-99000-1-float.txt,99000.0,19.0,19.0,,1981610.0,1000473.0,1.0
uniform,uniform-input-99000-2-float.txt,99000.0,18.0,18.0,,2011266.0,908972.0,1.0
uniform,uniform-input-99000-3-float.txt,99000.0,21.0,21.0,,2016961.0,981562.0,1.0
uniform,uniform-input-990000-1-float.txt,939304.0,302.0,302.0,,23169277.0,10624759.0,1.0
uniform,uniform-input-990000-2-float.txt,990000.0,297.0,297.0,,23487706.0,11608444.0,1.0
uniform,uniform-input-990000-3-float.txt,990000.0,336.0,336.0,,26507489.0,11607024.0,1.0
uniform,uniform-input-995000-1-float.txt,939261.0,350.0,350.0,,23237012.0,11259600.0,1.0
uniform,uniform-input-995000-2-float.txt,995000.0,293.0,293.0,,24089913.0,11654463.0,1.0
uniform,uniform-input-995000-3-float.txt,995000.0,345.0,345.0,,26650511.0,12442805.0,1.0
